person_party_id,start_dt,end_dt,next_start_dt,program_start_date,program_end_date,program_exit_code,cms_user_ext_id,final_term,credential,term_length,prior_cum_credits_not_completed,full_part_time,term_attempted_credits,on_campus,delta_unmet_need,unmet_need,prior_term_earned_credits,prior_total_credit_hours,high_school_gpa,term_start_month,prior_term_start_month,prior_full_part_time,primary_major,prior_term_fraction_completed_credits,transfer,prior_term_gpa,admitted_zip_code,prior_cumulative_gpa,time_at_institution,prediction,outcome
1063252,1/6/15,1/26/15,1/29/15,8/27/14,5/14/15,4,391949,FALSE,BA,20,0,Full-time,3,FALSE,,,12,27,2.825,Jan,Aug,Full-time,PSYC,1,FALSE,2.95,46307,2.95,0.36,0.985983215,1
1063253,8/27/14,12/12/14,1/6/15,,,,391951,FALSE,Unknown,107,,Full-time,15,TRUE,,0,,,2.674,Aug,Unknown,Unknown,,,FALSE,,46307,,0,0.992762948,1
1063253,1/6/15,1/26/15,1/29/15,1/9/15,4/1/16,2,391951,FALSE,BA,20,0,Full-time,3,FALSE,,,15,15,2.674,Jan,Aug,Full-time,EDELM,1,FALSE,2.913,46307,2.913,0.36,0.982299783,1
1063253,1/29/15,5/14/15,8/26/15,1/9/15,4/1/16,2,391951,FALSE,BA,105,0,Full-time,15,TRUE,,0,3,18,2.674,Jan,Jan,Full-time,EDELM,1,FALSE,2.7,46307,2.878,0.42,0.829745667,1
1063253,1/4/16,1/22/16,1/27/16,1/9/15,4/1/16,2,391951,FALSE,BA,18,-0.25,Full-time,3,FALSE,,,16,49.25,2.674,Jan,Aug,Full-time,EDELM,1,FALSE,2.75,46307,2.78,1.35,0.992606504,1
1063255,8/27/14,12/12/14,1/6/15,11/13/13,1/28/15,4,392155,FALSE,BA,107,0,Full-time,15.5,TRUE,19140,22709,16,32.5,3.5,Aug,Jan,Full-time,SOWK,1,FALSE,3.113,46703,3.028,0.99,0.618572486,1
1063256,1/29/15,5/14/15,8/26/15,9/10/14,11/4/15,2,392157,FALSE,BS,105,3,Full-time,14.5,FALSE,,0,4,38,3.117,Jan,Jan,Full-time,SPMT,1,TRUE,1,46783,1.522,0.42,0.711066266,1
1063258,1/29/15,5/14/15,8/26/15,8/27/14,6/17/16,2,392187,FALSE,BS,105,0,Full-time,15,TRUE,,0,3,26,4.114,Jan,Jan,Full-time,BIOCH,1,FALSE,4,46825,3.8,0.42,0.923272545,1
1063258,1/4/16,1/22/16,1/27/16,8/27/14,6/17/16,2,392187,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,15,56.25,4.114,Jan,Aug,Full-time,BIOCH,1,FALSE,3.613,46825,3.673,1.35,0.992606548,1
1063259,8/27/14,12/12/14,1/6/15,8/27/14,,,392222,FALSE,BS,107,,Full-time,15,FALSE,,0,,,,Aug,Unknown,Unknown,ATRN,,FALSE,,46787,,0,0.985518993,1
1063259,1/29/15,5/14/15,5/19/15,8/27/14,,,392222,FALSE,BS,105,0,Full-time,12,FALSE,,0,3,21,,Jan,Jan,Full-time,ATRN,1,FALSE,2.7,46787,2.378,0.42,0.808434602,1
1063259,5/19/15,6/30/15,8/26/15,8/27/14,,,392222,FALSE,BS,42,0,Part-time,1,FALSE,,,12,33,,May,Jan,Full-time,ATRN,1,FALSE,2.5,46787,2.427,0.72,0.95431822,1
1063259,8/26/15,12/11/15,1/4/16,8/27/14,,,392222,FALSE,BS,107,0,Full-time,14.5,TRUE,,0,1,34,,Aug,May,Part-time,ATRN,1,FALSE,4,46787,2.477,0.99,0.982299404,1
1063261,1/29/15,5/14/15,8/26/15,1/12/15,1/20/17,4,392332,FALSE,BS,105,0,Full-time,12,TRUE,,0,3,15,3.478,Jan,Jan,Full-time,UND,1,FALSE,2.3,46835,2.513,0.42,0.699801716,1
1063261,1/4/16,1/22/16,1/27/16,1/12/15,1/20/17,4,392332,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,13,40.25,3.478,Jan,Aug,Full-time,UND,1,FALSE,2.054,46835,2.608,1.35,0.993620464,1
1063263,8/27/14,12/12/14,1/6/15,8/27/14,,,392455,FALSE,BS,107,,Full-time,15,TRUE,,0,,,3.993,Aug,Unknown,Unknown,BIOCH,,FALSE,,48623,,0,0.996606739,1
1063263,1/6/15,1/26/15,1/29/15,8/27/14,,,392455,FALSE,BS,20,0,Full-time,4,FALSE,,,15,15,3.993,Jan,Aug,Full-time,BIOCH,1,FALSE,3.9,48623,3.9,0.36,0.923272568,1
1063266,1/29/15,5/14/15,8/26/15,1/12/15,,,392551,FALSE,BS,105,0,Full-time,15.5,TRUE,,0,3,22,3.533,Jan,Jan,Full-time,EDUST,1,FALSE,2,46737,2.819,0.42,0.829912365,1
1063267,1/29/15,5/14/15,8/26/15,8/28/13,,,392575,FALSE,BS,105,5.75,Full-time,12,TRUE,,0,3,41.75,3.02,Jan,Jan,Full-time,EXFT,1,FALSE,3.7,45820,2.634,1.42,0.848083115,1
1063267,8/26/15,12/11/15,1/4/16,4/8/15,1/30/17,2,392575,FALSE,BA,107,5.75,Full-time,13.5,FALSE,0,0,12,53.75,3.02,Aug,Jan,Full-time,EXFT,1,FALSE,2.45,45820,2.597,1.99,0.993426639,1
1063268,8/28/13,12/13/13,,8/28/13,10/3/13,2,392578,TRUE,BS,107,,Full-time,13.5,TRUE,,5364,,,2.392,Aug,Unknown,Unknown,ECON,,FALSE,,23188,,0,0.952764795,0
1063271,8/28/13,12/13/13,1/3/14,8/28/13,,,392618,FALSE,BA,107,,Full-time,13.5,TRUE,,0,,,2.376,Aug,Unknown,Unknown,COMM,,FALSE,,46278,,0,0.985519012,1
1063272,8/28/13,12/13/13,1/3/14,,,,392641,FALSE,Unknown,107,,Full-time,13,FALSE,,0,,,,Aug,Unknown,Unknown,,,TRUE,,46582,,0,0.982333954,1
1063272,1/3/14,1/23/14,1/29/14,,,,392641,FALSE,Unknown,20,0,Full-time,3,FALSE,,,13,42,,Jan,Aug,Full-time,,1,TRUE,3.162,46582,3.162,0.35,0.99276297,1
1063272,1/6/15,1/26/15,1/29/15,3/28/14,8/26/15,2,392641,FALSE,BS,20,-0.25,Full-time,4,FALSE,,,12,73.75,,Jan,Aug,Full-time,EXFT,1,TRUE,3.358,46582,3.319,1.35,0.992762962,1
1063272,5/19/15,6/30/15,8/26/15,3/28/14,8/26/15,2,392641,FALSE,BS,42,-0.25,Part-time,3,FALSE,,,15.5,93.25,,May,Jan,Full-time,EXFT,1,TRUE,3.51,46582,3.364,1.72,0.986984333,1
1063272,8/26/15,12/11/15,1/27/16,8/26/15,8/11/16,1,392641,FALSE,BS,107,-0.25,Full-time,13.5,FALSE,,2900,3,96.25,,Aug,May,Part-time,EXFT,1,TRUE,2.7,46582,3.334,1.99,0.985879707,1
1063273,1/6/15,1/26/15,1/29/15,8/27/14,,,392646,FALSE,BS,20,4,Full-time,3,FALSE,,,12,12,3.025,Jan,Aug,Full-time,ATRN,0.75,FALSE,1.294,47978,1.294,0.36,0.879124398,1
1063273,5/19/15,6/30/15,8/26/15,8/27/14,,,392646,FALSE,BS,42,3.75,Part-time,1,FALSE,,,13.25,28.25,3.025,May,Jan,Full-time,ATRN,1.01,FALSE,2.369,47978,1.891,0.72,0.928352999,1
1063273,8/26/15,12/11/15,1/4/16,8/27/14,,,392646,FALSE,BS,107,3.75,Full-time,13,TRUE,,0,1,29.25,3.025,Aug,May,Part-time,ATRN,1,FALSE,4,47978,1.955,0.99,0.915754251,1
1063274,1/6/15,1/26/15,1/29/15,8/27/14,4/7/16,2,392652,FALSE,BS,20,0,Full-time,3,FALSE,,,16,16,3.73,Jan,Aug,Full-time,BIOCH,1,FALSE,2.131,46580,2.131,0.36,0.982299387,1
1063276,8/28/13,12/13/13,,8/28/13,,,392876,TRUE,BS,107,,Full-time,13.5,TRUE,,21905,,,3.117,Aug,Unknown,Unknown,MATH,,FALSE,,46327,,0,0.214581813,0
1063277,8/26/15,12/11/15,1/4/16,8/27/14,3/18/16,2,392914,FALSE,BS,107,-0.25,Full-time,15,FALSE,0,0,15.25,39.25,3.967,Aug,Jan,Full-time,ENVSC,1.01,FALSE,3.813,46962,3.821,0.99,0.996606759,1
1063280,8/27/14,12/12/14,1/6/15,8/28/13,5/14/15,1,392938,FALSE,BA,107,0,Full-time,16.5,FALSE,4510,4877,12,94.5,,Aug,Jan,Full-time,CRJST,1,TRUE,4,49091,4,0.99,0.985983249,1
1063280,1/29/15,5/14/15,,8/28/13,5/14/15,1,392938,TRUE,BA,105,0,Full-time,17,FALSE,,4877,3,117,,Jan,Jan,Full-time,CRJST,1,TRUE,4,49091,4,1.42,0.923272535,1
1063281,1/3/14,1/23/14,1/29/14,,,,393026,FALSE,Unknown,20,2,Full-time,3,FALSE,,,11,11,2.527,Jan,Aug,Full-time,,0.84,FALSE,2.069,46157,2.069,0.35,0.935160006,1
1063281,1/6/15,1/26/15,1/29/15,11/12/14,,,393026,FALSE,BS,20,1.75,Full-time,3,FALSE,,,14.25,41.75,2.527,Jan,Aug,Full-time,EDUST,1.01,FALSE,2.721,46157,2.485,1.35,0.995393611,1
1063281,1/29/15,5/14/15,8/26/15,11/12/14,,,393026,FALSE,BS,105,1.75,Full-time,13.5,TRUE,,0,3,44.75,2.527,Jan,Jan,Full-time,EDUST,1,FALSE,3,46157,2.518,1.42,0.920009526,1
1063281,1/4/16,1/22/16,1/27/16,11/12/14,,,393026,FALSE,BS,18,1.5,Full-time,3,FALSE,,,14.25,75.5,2.527,Jan,Aug,Full-time,EDUST,1.01,FALSE,2.829,46157,2.591,2.35,0.998081864,1
1063282,1/3/14,1/23/14,1/29/14,8/28/13,,,393028,FALSE,BS,20,0,Full-time,3,FALSE,,,12,12,2.605,Jan,Aug,Full-time,MGMT,1,FALSE,1.825,46069,1.825,0.35,0.937372628,1
1063282,1/29/14,5/15/14,,8/28/13,,,393028,TRUE,BS,106,0,Full-time,14,TRUE,,0,3,15,2.605,Jan,Jan,Full-time,MGMT,1,FALSE,1,46069,1.66,0.42,0.386182311,0
1063283,8/28/13,12/13/13,1/3/14,8/28/13,11/14/13,2,393050,FALSE,BA,107,,Full-time,13,TRUE,,7392,,,2.582,Aug,Unknown,Unknown,HIST,,FALSE,,46167,,0,0.808119366,1
1063283,1/3/14,1/23/14,1/29/14,11/14/13,,,393050,FALSE,BA,20,0,Full-time,3,FALSE,,,13,13,2.582,Jan,Aug,Full-time,HIST,1,FALSE,1.623,46167,1.623,0.35,0.903292182,1
1063283,1/29/14,5/15/14,,11/14/13,,,393050,TRUE,BA,106,0,Part-time,10,TRUE,,7392,3,16,2.582,Jan,Jan,Full-time,HIST,1,FALSE,3,46167,1.881,0.42,0.388884193,0
1063284,8/27/14,12/12/14,1/6/15,8/28/13,,,393135,FALSE,BS,107,-0.25,Full-time,16,TRUE,0,0,14.25,29.25,2.727,Aug,Jan,Full-time,CPTSC,1.01,FALSE,2.007,47805,2.062,0.99,0.987525331,1
1063284,1/6/15,1/26/15,1/29/15,8/28/13,,,393135,FALSE,BS,20,-0.25,Full-time,3,FALSE,,,16,45.25,2.727,Jan,Aug,Full-time,CPTSC,1,FALSE,1.994,47805,2.038,1.35,0.9831179,1
1063284,1/29/15,5/14/15,8/26/15,8/28/13,,,393135,FALSE,BS,105,-0.25,Full-time,13.5,TRUE,,0,3,48.25,2.727,Jan,Jan,Full-time,CPTSC,1,FALSE,3,47805,2.098,1.42,0.933115468,1
1063288,8/28/13,12/13/13,1/3/14,8/28/13,3/26/15,2,393509,FALSE,BS,107,,Full-time,12,TRUE,,0,,,,Aug,Unknown,Unknown,EXFT,,TRUE,,47906,,0,0.962392324,1
1063289,8/28/13,12/13/13,1/3/14,8/28/13,1/15/14,2,393583,FALSE,BS,107,,Part-time,11,TRUE,,0,,,3.153,Aug,Unknown,Unknown,ENGR,,FALSE,,46320,,0,0.90840759,1
1063290,8/27/14,12/12/14,1/6/15,,,,393663,FALSE,Unknown,107,,Full-time,14,TRUE,,0,,,3.97,Aug,Unknown,Unknown,,,FALSE,,46619,,0,0.996606765,1
1063290,1/6/15,1/26/15,1/29/15,10/28/14,1/20/16,2,393663,FALSE,BA,20,0,Full-time,3,FALSE,,,14,14,3.97,Jan,Aug,Full-time,UND,1,FALSE,3.136,46619,3.136,0.36,0.982299368,1
1063290,1/29/15,5/14/15,8/26/15,10/28/14,1/20/16,2,393663,FALSE,BA,105,0,Full-time,13,TRUE,,0,3,17,3.97,Jan,Jan,Full-time,UND,1,FALSE,3.3,46619,3.165,0.42,0.915754216,1
1063291,8/27/14,12/12/14,1/6/15,8/27/14,2/20/17,4,393666,FALSE,BS,107,,Full-time,13,TRUE,,0,,,3.05,Aug,Unknown,Unknown,MRKT,,FALSE,,47978,,0,0.98233392,1
1063291,1/6/15,1/26/15,1/29/15,8/27/14,2/20/17,4,393666,FALSE,BS,20,0,Full-time,3,FALSE,,,13,13,3.05,Jan,Aug,Full-time,MRKT,1,FALSE,2.308,47978,2.308,0.36,0.983806436,1
1063292,1/29/14,5/15/14,8/27/14,8/28/13,7/29/15,4,393670,FALSE,BS,106,0,Part-time,10.5,TRUE,,0,2,16,2.963,Jan,Jan,Part-time,ATRN,1,FALSE,2,46902,2.65,0.42,0.64106318,1
1063294,1/3/14,1/23/14,1/29/14,8/28/13,7/26/16,4,393686,FALSE,BS,20,4,Full-time,3,FALSE,,,10,13,2.531,Jan,Aug,Full-time,CRJST,0.71,FALSE,1.014,61756,1.014,0.35,0.808733356,1
1063294,1/29/14,5/15/14,,8/28/13,7/26/16,4,393686,TRUE,BS,106,4,Full-time,14,TRUE,,1354,3,16,2.531,Jan,Jan,Full-time,CRJST,1,FALSE,2.3,61756,1.241,0.42,0.376905813,0
1063295,8/26/15,12/11/15,1/4/16,8/27/14,,,393697,FALSE,BS,107,-0.25,Full-time,15.5,TRUE,0,0,15.25,54.25,3.73,Aug,Jan,Full-time,BIOCH,1.01,FALSE,2.127,62012,2.724,0.99,0.992606578,1
1063295,1/4/16,1/22/16,1/27/16,8/27/14,,,393697,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,15.5,75.75,3.73,Jan,Aug,Full-time,BIOCH,1,FALSE,2.6,62012,2.685,1.35,0.996606769,1
1063296,8/28/13,12/13/13,1/3/14,8/28/13,4/2/14,2,393785,FALSE,BS,107,,Full-time,15,TRUE,,4003,,,3.516,Aug,Unknown,Unknown,EXFT,,TRUE,,46350,,0,0.982299348,1
1063296,8/27/14,12/12/14,1/6/15,4/2/14,6/28/16,1,393785,FALSE,BS,107,0,Full-time,14,TRUE,1534,5537,13,65,3.516,Aug,Jan,Full-time,EXFT,1,TRUE,2.785,46350,2.6,0.99,0.994875476,1
1063296,1/29/15,5/14/15,8/26/15,4/2/14,6/28/16,1,393785,FALSE,BS,105,-0.25,Full-time,13,TRUE,,5537,3,82.25,3.516,Jan,Jan,Full-time,EXFT,1,TRUE,3.7,46350,2.731,1.42,0.908407597,1
1063297,8/27/14,12/12/14,1/6/15,,,,393791,FALSE,Unknown,107,,Full-time,14,TRUE,,0,,,2.553,Aug,Unknown,Unknown,,,FALSE,,46307,,0,0.992606569,1
1063297,1/6/15,1/26/15,1/29/15,1/12/15,4/8/16,2,393791,FALSE,BS,20,0,Full-time,3,FALSE,,,14,14,2.553,Jan,Aug,Full-time,EXFT,1,FALSE,2.321,46307,2.321,0.36,0.983706939,1
1063297,1/29/15,5/14/15,8/26/15,1/12/15,4/8/16,2,393791,FALSE,BS,105,0,Full-time,12,TRUE,,0,3,17,2.553,Jan,Jan,Full-time,EXFT,1,FALSE,3.7,46307,2.565,0.42,0.683837689,1
1063297,8/26/15,12/11/15,1/4/16,1/12/15,4/8/16,2,393791,FALSE,BS,107,0,Full-time,14,TRUE,0,0,12,29,2.553,Aug,Jan,Full-time,EXFT,1,FALSE,2.475,46307,2.528,0.99,0.98929238,1
1063298,8/27/14,12/12/14,1/6/15,8/27/14,9/30/15,2,393873,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.645,Aug,Unknown,Unknown,HIST,,FALSE,,46542,,0,0.996606741,1
1063298,1/6/15,1/26/15,1/29/15,8/27/14,9/30/15,2,393873,FALSE,BS,20,0,Full-time,3,FALSE,,,16,23,3.645,Jan,Aug,Full-time,HIST,1,FALSE,2.913,46542,2.913,0.36,0.993817596,1
1063298,8/26/15,12/11/15,1/4/16,8/27/14,9/30/15,2,393873,FALSE,BS,107,0,Full-time,14,TRUE,0,0,12,38,3.645,Aug,Jan,Full-time,HIST,1,FALSE,3.275,46542,3.061,0.99,0.996816568,1
1063300,8/27/14,12/12/14,1/6/15,8/27/14,3/31/16,2,393941,FALSE,BS,107,,Full-time,13,TRUE,,0,,,2.428,Aug,Unknown,Unknown,ENVSC,,FALSE,,46506,,0,0.983758807,1
1063301,8/27/14,12/12/14,1/6/15,,,,393942,FALSE,Unknown,107,,Full-time,15,TRUE,,0,,,3.186,Aug,Unknown,Unknown,,,FALSE,,46307,,0,0.992606541,1
1063301,8/26/15,12/11/15,1/4/16,,,,393942,FALSE,Unknown,107,-0.25,Full-time,16,TRUE,0,0,14.25,32.25,3.186,Aug,Jan,Full-time,,1.01,FALSE,1.85,46307,2.359,0.99,0.982299787,1
1063302,1/29/15,5/14/15,8/31/16,8/27/14,7/14/16,2,393971,FALSE,BS,105,1,Full-time,16,TRUE,,0,3,17,3.139,Jan,Jan,Full-time,HIST,1,FALSE,2.3,46368,2.278,0.42,0.829277091,0
1063303,1/6/15,1/26/15,1/29/15,8/28/13,4/13/15,2,394000,FALSE,BS,20,2.75,Full-time,3,FALSE,,,17,57.25,2.546,Jan,Aug,Full-time,EDELM,1,TRUE,2.088,46816,2.128,1.35,0.983706947,1
1063303,1/29/15,5/14/15,8/26/15,8/28/13,4/13/15,2,394000,FALSE,BS,105,2.75,Full-time,13.5,TRUE,,617,3,60.25,2.546,Jan,Jan,Full-time,EDELM,1,TRUE,2.3,46816,2.138,1.42,0.908389915,1
1063303,8/26/15,12/11/15,1/4/16,4/13/15,,,394000,FALSE,BS,107,2.5,Full-time,15.5,TRUE,-617,0,13.75,74,2.546,Aug,Jan,Full-time,EDUST,1.01,TRUE,2.059,46816,2.122,1.99,0.992606549,1
1063304,1/6/15,1/26/15,1/29/15,8/27/14,2/28/17,2,394107,FALSE,BA,20,0,Full-time,3,FALSE,,,15.5,22.5,3.6,Jan,Aug,Full-time,CHEM,1,FALSE,3.271,46814,3.271,0.36,0.989292387,1
1063305,1/6/15,1/26/15,1/29/15,8/27/14,,,394109,FALSE,BA,20,0,Full-time,3,FALSE,,,13,22,3.153,Jan,Aug,Full-time,SOWK,1,FALSE,3.023,46947,3.023,0.36,0.99276293,1
1063307,8/27/14,12/12/14,1/6/15,8/27/14,4/1/16,2,394114,FALSE,BS,107,,Full-time,15,TRUE,,0,,,3.82,Aug,Unknown,Unknown,ATRN,,FALSE,,47978,,0,0.996606753,1
1063307,1/6/15,1/26/15,1/29/15,8/27/14,4/1/16,2,394114,FALSE,BS,20,0,Part-time,2.5,FALSE,,,15,24,3.82,Jan,Aug,Full-time,ATRN,1,FALSE,2.787,47978,2.787,0.36,0.983692471,1
1063307,1/4/16,1/22/16,1/27/16,8/27/14,4/1/16,2,394114,FALSE,BS,18,0.25,Full-time,3,FALSE,,,14.75,54.25,3.82,Jan,Aug,Full-time,ATRN,1.01,FALSE,1.862,47978,2.291,1.35,0.985519011,1
1063308,8/26/15,12/11/15,1/4/16,8/26/15,4/4/16,2,394123,FALSE,BS,107,,Full-time,16,TRUE,,3963,,,3.76,Aug,Unknown,Unknown,EXFT,,TRUE,,46562,,0,0.983706971,1
1063310,8/28/13,12/13/13,1/3/14,8/28/13,1/10/14,2,394230,FALSE,BS,107,,Full-time,14,TRUE,,0,,,,Aug,Unknown,Unknown,BIOCH,,FALSE,,,,0,0.986984316,1
1063310,1/29/14,5/15/14,8/27/14,1/10/14,5/31/16,4,394230,FALSE,BS,106,-0.25,Full-time,14,TRUE,,0,3,17.25,,Jan,Jan,Full-time,CPTSC,1,FALSE,3.7,,2.965,0.42,0.846019446,1
1063310,1/6/15,1/26/15,1/29/15,1/10/14,5/31/16,4,394230,FALSE,BS,20,-0.75,Full-time,3,FALSE,,,14.75,46.25,,Jan,Aug,Full-time,CPTSC,1.01,FALSE,2.745,,2.51,1.35,0.985518987,1
1063315,1/29/15,5/14/15,,8/27/14,8/24/15,4,394299,TRUE,BA,105,0,Part-time,11.5,TRUE,,2912,3,17,3.643,Jan,Jan,Full-time,EDUEN,1,FALSE,2,60637,2.318,0.42,0.64908801,0
1063317,8/27/14,12/12/14,,8/27/14,12/19/14,4,394402,TRUE,BS,107,,Full-time,12,TRUE,,20352,,,3.388,Aug,Unknown,Unknown,MDTCH,,FALSE,,46970,,0,0.326737342,0
1063319,8/26/15,12/11/15,,8/26/15,12/11/15,4,394536,TRUE,BS,107,,Full-time,13,TRUE,,20998,,,2.7,Aug,Unknown,Unknown,PSYC,,FALSE,,46808,,0,0.21030381,0
1063321,1/6/15,1/26/15,1/29/15,8/27/14,,,394751,FALSE,BS,20,0,Full-time,3,FALSE,,,13,13,3.66,Jan,Aug,Full-time,ATRN,1,FALSE,3.838,46710,3.838,0.36,0.92327254,1
1063321,1/29/15,5/14/15,8/26/15,8/27/14,,,394751,FALSE,BS,105,0,Full-time,13,TRUE,,0,3,16,3.66,Jan,Jan,Full-time,ATRN,1,FALSE,3.7,46710,3.813,0.42,0.861604092,1
1063323,1/29/15,5/14/15,8/26/15,8/27/14,12/4/15,2,394778,FALSE,BS,105,0,Full-time,14,TRUE,,4937,3,17,2.64,Jan,Jan,Full-time,HIST,1,FALSE,1.7,46932,1.947,0.42,0.544212386,1
1063323,8/26/15,12/11/15,1/4/16,8/27/14,12/4/15,2,394778,FALSE,BS,107,0,Full-time,15,TRUE,-4937,0,14,31,2.64,Aug,Jan,Full-time,HIST,1,FALSE,3.064,46932,2.452,0.99,0.993620466,1
1063326,8/27/14,12/12/14,1/6/15,8/27/14,1/12/15,2,394806,FALSE,BS,107,,Full-time,12,TRUE,,2912,,,3.117,Aug,Unknown,Unknown,ATRN,,FALSE,,50006,,0,0.954328199,1
1063326,1/29/15,5/14/15,8/26/15,1/12/15,12/11/15,4,394806,FALSE,BS,105,0,Full-time,12,TRUE,,2912,3,15,3.117,Jan,Jan,Full-time,EXFT,1,FALSE,3,50006,3.02,0.42,0.741176444,1
1063328,8/26/15,12/11/15,1/4/16,8/27/14,6/17/16,2,394812,FALSE,BS,107,-0.25,Full-time,12,TRUE,1500,6500,14,55.25,3.533,Aug,Jan,Full-time,PPHRM,1,FALSE,3.286,46350,3.097,0.99,0.993426635,1
1063328,1/4/16,1/22/16,1/27/16,8/27/14,6/17/16,2,394812,FALSE,BS,18,-0.5,Full-time,3,FALSE,,,12.25,67.5,3.533,Jan,Aug,Full-time,PPHRM,1.02,FALSE,2.85,46350,3.03,1.35,0.992762908,1
1063330,8/28/13,12/13/13,8/27/14,,,,394826,FALSE,Unknown,107,,Part-time,3,FALSE,,0,,,3.383,Aug,Unknown,Unknown,,,FALSE,,46962,,-0.99,0.908407623,1
1063331,1/6/15,1/26/15,1/29/15,8/27/14,8/18/15,4,394830,FALSE,BS,20,0,Full-time,3,FALSE,,,13,13,3.95,Jan,Aug,Full-time,CPTSC,1,FALSE,2.192,60617,2.192,0.36,0.98229937,1
1063333,8/27/14,12/12/14,1/6/15,8/27/14,3/24/15,2,394986,FALSE,BA,107,,Full-time,16,TRUE,,0,,,4.02,Aug,Unknown,Unknown,BIOCH,,FALSE,,46582,,0,0.99539362,1
1063333,1/6/15,1/26/15,1/29/15,8/27/14,3/24/15,2,394986,FALSE,BA,20,0,Full-time,3,FALSE,,,16,45,4.02,Jan,Aug,Full-time,BIOCH,1,FALSE,2.725,46582,2.725,0.36,0.989292385,1
1063333,1/29/15,5/14/15,5/19/15,8/27/14,3/24/15,2,394986,FALSE,BA,105,0,Full-time,16,TRUE,,0,3,48,4.02,Jan,Jan,Full-time,BIOCH,1,FALSE,4,46582,2.926,0.42,0.934498382,1
1063333,1/4/16,1/22/16,1/27/16,3/24/15,,,394986,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,18,88.25,4.02,Jan,Aug,Full-time,MGMT,1,FALSE,3.5,46582,3.244,1.35,0.993620481,1
1063334,8/27/14,12/12/14,1/6/15,8/27/14,,,395067,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.615,Aug,Unknown,Unknown,ACCT,,FALSE,,46552,,0,0.995393608,1
1063334,1/4/16,1/22/16,1/27/16,8/27/14,,,395067,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,14.75,52.75,3.615,Jan,Aug,Full-time,ACCT,1.01,FALSE,2.869,46552,3.064,1.35,0.987080643,1
1063337,8/27/14,12/12/14,1/6/15,8/27/14,1/30/15,4,395191,FALSE,BA,107,,Full-time,14,FALSE,,18341,,,3.567,Aug,Unknown,Unknown,HIST,,FALSE,,46787,,0,0.327478384,1
1063339,8/26/15,12/11/15,1/4/16,8/26/15,4/6/16,2,395232,FALSE,BA,107,,Full-time,14,FALSE,,0,,,3.813,Aug,Unknown,Unknown,MRKT,,FALSE,,46725,,0,0.992606544,1
1063340,8/27/14,12/12/14,1/6/15,,,,395273,FALSE,Unknown,107,,Full-time,14,TRUE,,5500,,,2.991,Aug,Unknown,Unknown,,,FALSE,,46703,,0,0.970601121,1
1063340,1/6/15,1/26/15,1/29/15,1/12/15,4/10/15,2,395273,FALSE,BS,20,0,Full-time,3,FALSE,,,14,14,2.991,Jan,Aug,Full-time,MRKT,1,FALSE,2.107,46703,2.107,0.36,0.983706967,1
1063340,1/29/15,5/14/15,8/26/15,1/12/15,4/10/15,2,395273,FALSE,BS,105,0,Full-time,14,TRUE,,5500,3,17,2.991,Jan,Jan,Full-time,MRKT,1,FALSE,2.7,46703,2.212,0.42,0.744364115,1
1063340,1/4/16,1/22/16,1/27/16,4/10/15,,,395273,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,15.75,46.75,2.991,Jan,Aug,Full-time,ENG,1.01,FALSE,2.858,46703,2.422,1.35,0.996606731,1
1063342,8/27/14,12/12/14,1/6/15,,,,395428,FALSE,Unknown,107,,Full-time,15,TRUE,,0,,,4.069,Aug,Unknown,Unknown,,,FALSE,,46151,,0,0.996606738,1
1063342,8/26/15,12/11/15,1/4/16,8/28/15,6/17/16,2,395428,FALSE,BS,107,0,Full-time,15,TRUE,0,0,15,37,4.069,Aug,Jan,Full-time,PPHRM,1,FALSE,3.607,46151,3.533,0.99,0.994875467,1
1063344,8/26/15,12/11/15,1/4/16,8/26/15,9/6/16,4,395548,FALSE,BA,107,,Full-time,12,TRUE,,0,,,4,Aug,Unknown,Unknown,SPAN,,FALSE,,46350,,0,0.982568926,1
1063347,8/27/14,12/12/14,1/6/15,8/28/13,,,395608,FALSE,BA,107,-0.25,Full-time,15.5,FALSE,0,0,14.25,42.25,3.87,Aug,Jan,Full-time,BIOCH,1.01,FALSE,3.536,46590,3.385,0.99,0.993426648,1
1063351,1/6/15,1/26/15,1/29/15,8/27/14,4/4/16,2,395775,FALSE,BA,20,0,Full-time,3,FALSE,,,15,19,3.6,Jan,Aug,Full-time,BIOCH,1,FALSE,2.72,46501,2.72,0.36,0.987080631,1
1063351,1/29/15,5/14/15,8/26/15,8/27/14,4/4/16,2,395775,FALSE,BA,105,0,Full-time,13,TRUE,,1995,3,22,3.6,Jan,Jan,Full-time,BIOCH,1,FALSE,2.7,46501,2.717,0.42,0.853651459,1
1063351,8/26/15,12/11/15,1/4/16,8/27/14,4/4/16,2,395775,FALSE,BA,107,0,Full-time,12,TRUE,-1916,79,13,35,3.6,Aug,Jan,Full-time,BIOCH,1,FALSE,3.162,46501,2.903,0.99,0.992762916,1
